StoreName,Event,occupancy,Start hr,Start Min,End hr,End Min,Day Start,Month Start,	Year Start
643,Ev20240310643,true,10,0,16,30,10,3,2024
684,Ev20240310684,true,10,30,17,0,10,3,2024
690,Ev20240310690,true,10,30,16,30,10,3,2024
693,Ev20240310693,true,10,30,16,30,10,3,2024
494,Ev20240310494,true,9,0,17,0,10,3,2024
494,Ev20240311494,true,9,0,19,0,11,3,2024
494,Ev20240312494,true,9,0,19,0,12,3,2024
494,Ev20240313494,true,9,0,19,0,13,3,2024
494,Ev20240314494,true,9,0,19,0,14,3,2024
494,Ev20240315494,true,9,0,19,0,15,3,2024
510,Ev20240311510,true,8,30,18,0,11,3,2024
510,Ev20240312510,true,8,30,18,0,12,3,2024
510,Ev20240313510,true,8,30,18,0,13,3,2024
510,Ev20240314510,true,8,30,18,0,14,3,2024
510,Ev20240315510,true,8,30,18,0,15,3,2024
510,Ev20240316510,true,8,30,18,0,16,3,2024
553,Ev20240311553,true,8,30,18,0,11,3,2024
553,Ev20240312553,true,8,30,18,0,12,3,2024
553,Ev20240313553,true,8,30,18,0,13,3,2024
553,Ev20240314553,true,8,30,18,0,14,3,2024
553,Ev20240315553,true,8,30,18,0,15,3,2024
553,Ev20240316553,true,8,30,18,0,16,3,2024
558,Ev20240311558,true,8,30,19,0,11,3,2024
558,Ev20240312558,true,8,30,19,0,12,3,2024
558,Ev20240313558,true,8,30,19,0,13,3,2024
558,Ev20240314558,true,8,30,20,0,14,3,2024
558,Ev20240315558,true,8,30,19,0,15,3,2024
558,Ev20240316558,true,8,30,18,0,16,3,2024
618,Ev20240311618,true,8,30,18,0,11,3,2024
618,Ev20240312618,true,8,30,18,0,12,3,2024
618,Ev20240313618,true,8,30,18,0,13,3,2024
618,Ev20240314618,true,8,30,18,0,14,3,2024
618,Ev20240315618,true,8,30,18,0,15,3,2024
618,Ev20240316618,true,8,30,18,0,16,3,2024
630,Ev20240315630,true,8,30,20,0,15,3,2024
630,Ev20240316630,true,8,30,19,0,16,3,2024
665,Ev20240316665,true,8,30,18,30,16,3,2024
692,Ev20240310692,true,10,30,16,30,10,3,2024
692,Ev20240314692,true,9,0,21,0,14,3,2024
696,Ev20240310696,true,10,30,16,30,10,3,2024
696,Ev20240311696,true,8,30,18,0,11,3,2024
696,Ev20240312696,true,8,30,18,0,12,3,2024
696,Ev20240313696,true,8,30,18,0,13,3,2024
696,Ev20240314696,true,8,30,18,0,14,3,2024
696,Ev20240315696,true,8,30,18,0,15,3,2024
481,Ev20240310481,true,10,30,17,0,10,3,2024
526,Ev20240310526,true,10,0,16,30,10,3,2024
526,Ev20240311526,true,9,0,17,30,11,3,2024
526,Ev20240312526,true,9,0,17,30,12,3,2024
526,Ev20240313526,true,9,0,17,30,13,3,2024
526,Ev20240314526,true,9,0,17,30,14,3,2024
526,Ev20240315526,true,9,0,17,30,15,3,2024
526,Ev20240316526,true,9,0,17,30,16,3,2024
530,Ev20240310530,true,10,30,17,0,10,3,2024
530,Ev20240311530,true,9,0,17,30,11,3,2024
530,Ev20240312530,true,9,0,17,30,12,3,2024
530,Ev20240313530,true,9,0,17,30,13,3,2024
530,Ev20240314530,true,9,0,17,30,14,3,2024
530,Ev20240315530,true,9,0,17,30,15,3,2024
530,Ev20240316530,true,9,0,17,30,16,3,2024
575,Ev20240310575,true,10,0,16,30,10,3,2024
575,Ev20240311575,true,9,0,18,0,11,3,2024
575,Ev20240312575,true,9,0,18,0,12,3,2024
575,Ev20240313575,true,9,0,18,0,13,3,2024
575,Ev20240314575,true,9,0,19,0,14,3,2024
575,Ev20240315575,true,9,0,19,0,15,3,2024
576,Ev20240311576,true,9,0,17,30,11,3,2024
576,Ev20240312576,true,9,0,17,30,12,3,2024
576,Ev20240313576,true,9,0,17,30,13,3,2024
576,Ev20240314576,true,9,0,19,0,14,3,2024
576,Ev20240315576,true,9,0,17,30,15,3,2024
576,Ev20240316576,true,9,0,17,30,16,3,2024
635,Ev20240310635,true,10,0,16,30,10,3,2024
640,Ev20240310640,true,10,30,17,0,10,3,2024
640,Ev20240311640,true,9,0,21,0,11,3,2024
640,Ev20240312640,true,9,0,21,0,12,3,2024
640,Ev20240313640,true,9,0,21,0,13,3,2024
640,Ev20240314640,true,9,0,21,0,14,3,2024
640,Ev20240315640,true,9,0,21,0,15,3,2024
651,Ev20240314651,true,9,0,19,0,14,3,2024
681,Ev20240310681,true,10,30,17,0,10,3,2024
537,Ev20240311537,true,8,30,17,30,11,3,2024
537,Ev20240312537,true,8,30,17,30,12,3,2024
537,Ev20240313537,true,8,30,17,30,13,3,2024
537,Ev20240314537,true,8,30,18,0,14,3,2024
537,Ev20240315537,true,8,30,17,30,15,3,2024
537,Ev20240316537,true,8,30,18,0,16,3,2024
541,Ev20240311541,true,8,30,19,0,11,3,2024
541,Ev20240312541,true,8,30,19,0,12,3,2024
541,Ev20240313541,true,8,30,19,0,13,3,2024
541,Ev20240314541,true,8,30,19,0,14,3,2024
541,Ev20240315541,true,8,30,19,0,15,3,2024
541,Ev20240316541,true,8,30,19,0,16,3,2024
600,Ev20240311600,true,8,30,20,0,11,3,2024
600,Ev20240312600,true,8,30,20,0,12,3,2024
600,Ev20240313600,true,8,30,20,0,13,3,2024
600,Ev20240314600,true,8,30,20,0,14,3,2024
600,Ev20240315600,true,8,30,20,0,15,3,2024
600,Ev20240316600,true,8,30,18,30,16,3,2024
612,Ev20240310612,true,10,0,17,30,10,3,2024
612,Ev20240311612,true,9,0,18,30,11,3,2024
612,Ev20240312612,true,9,0,18,30,12,3,2024
612,Ev20240313612,true,9,0,18,30,13,3,2024
612,Ev20240314612,true,9,0,18,30,14,3,2024
612,Ev20240315612,true,9,0,18,30,15,3,2024
613,Ev20240311613,true,8,30,18,0,11,3,2024
613,Ev20240312613,true,8,30,18,0,12,3,2024
613,Ev20240313613,true,8,30,18,0,13,3,2024
613,Ev20240314613,true,8,30,19,0,14,3,2024
613,Ev20240315613,true,8,30,18,0,15,3,2024
613,Ev20240316613,true,8,30,18,0,16,3,2024
621,Ev20240310621,true,10,0,17,30,10,3,2024
621,Ev20240311621,true,8,30,19,0,11,3,2024
621,Ev20240312621,true,8,30,19,0,12,3,2024
621,Ev20240313621,true,8,30,19,0,13,3,2024
621,Ev20240314621,true,8,30,19,0,14,3,2024
621,Ev20240315621,true,8,30,19,0,15,3,2024
621,Ev20240316621,true,8,30,18,0,16,3,2024
650,Ev20240311650,true,8,30,21,0,11,3,2024
650,Ev20240312650,true,8,30,21,0,12,3,2024
650,Ev20240313650,true,8,30,21,0,13,3,2024
650,Ev20240314650,true,8,30,21,0,14,3,2024
650,Ev20240315650,true,8,30,21,0,15,3,2024
650,Ev20240316650,true,8,30,20,0,16,3,2024
659,Ev20240311659,true,9,0,17,30,11,3,2024
659,Ev20240312659,true,9,0,17,30,12,3,2024
659,Ev20240313659,true,9,0,17,30,13,3,2024
659,Ev20240314659,true,9,0,17,30,14,3,2024
659,Ev20240315659,true,9,0,17,30,15,3,2024
659,Ev20240316659,true,9,0,17,30,16,3,2024
441,Ev20240310441,true,10,0,16,30,10,3,2024
441,Ev20240311441,true,9,0,17,30,11,3,2024
441,Ev20240312441,true,9,0,17,30,12,3,2024
441,Ev20240313441,true,9,0,17,30,13,3,2024
441,Ev20240314441,true,9,0,20,0,14,3,2024
441,Ev20240315441,true,9,0,19,0,15,3,2024
441,Ev20240316441,true,9,0,19,0,16,3,2024
552,Ev20240311552,true,9,0,17,30,11,3,2024
552,Ev20240312552,true,9,0,17,30,12,3,2024
552,Ev20240313552,true,9,0,17,30,13,3,2024
552,Ev20240314552,true,9,0,17,30,14,3,2024
552,Ev20240315552,true,9,0,17,30,15,3,2024
552,Ev20240316552,true,9,0,17,30,16,3,2024
602,Ev20240310602,true,10,0,16,30,10,3,2024
602,Ev20240315602,true,9,0,19,0,15,3,2024
602,Ev20240316602,true,9,0,19,0,16,3,2024
619,Ev20240310619,true,10,0,16,30,10,3,2024
629,Ev20240311629,true,8,30,18,0,11,3,2024
629,Ev20240312629,true,8,30,18,0,12,3,2024
629,Ev20240313629,true,8,30,18,0,13,3,2024
629,Ev20240314629,true,8,30,19,0,14,3,2024
629,Ev20240315629,true,8,30,18,0,15,3,2024
629,Ev20240316629,true,8,30,18,0,16,3,2024
633,Ev20240311633,true,9,0,17,30,11,3,2024
633,Ev20240312633,true,9,0,17,30,12,3,2024
633,Ev20240313633,true,9,0,17,30,13,3,2024
633,Ev20240314633,true,9,0,17,30,14,3,2024
633,Ev20240315633,true,9,0,17,30,15,3,2024
646,Ev20240310646,true,10,0,16,30,10,3,2024
646,Ev20240311646,true,9,0,17,30,11,3,2024
646,Ev20240312646,true,9,0,17,30,12,3,2024
646,Ev20240313646,true,9,0,17,30,13,3,2024
646,Ev20240314646,true,9,0,20,0,14,3,2024
646,Ev20240315646,true,9,0,17,30,15,3,2024
646,Ev20240316646,true,9,0,17,30,16,3,2024
653,Ev20240314653,true,9,0,20,0,14,3,2024
653,Ev20240315653,true,9,0,20,0,15,3,2024
653,Ev20240316653,true,9,0,18,0,16,3,2024
669,Ev20240310669,true,10,0,16,30,10,3,2024
669,Ev20240311669,true,9,0,17,30,11,3,2024
669,Ev20240312669,true,9,0,17,30,12,3,2024
669,Ev20240313669,true,9,0,17,30,13,3,2024
669,Ev20240314669,true,9,0,17,30,14,3,2024
669,Ev20240315669,true,9,0,17,30,15,3,2024
669,Ev20240316669,true,9,0,17,30,16,3,2024
697,Ev20240310697,true,10,30,16,30,10,3,2024
697,Ev20240311697,true,9,0,20,0,11,3,2024
697,Ev20240312697,true,9,0,20,0,12,3,2024
697,Ev20240313697,true,9,0,20,0,13,3,2024
697,Ev20240314697,true,9,0,20,0,14,3,2024
697,Ev20240315697,true,9,0,20,0,15,3,2024
433,Ev20240310433,true,10,0,16,30,10,3,2024
433,Ev20240316433,true,8,0,18,0,16,3,2024
444,Ev20240310444,true,10,30,17,0,10,3,2024
444,Ev20240311444,true,9,0,21,30,11,3,2024
444,Ev20240312444,true,9,0,21,30,12,3,2024
444,Ev20240313444,true,9,0,21,30,13,3,2024
444,Ev20240314444,true,9,0,21,30,14,3,2024
444,Ev20240315444,true,9,0,21,30,15,3,2024
501,Ev20240310501,true,10,30,16,30,10,3,2024
501,Ev20240314501,true,9,0,19,30,14,3,2024
501,Ev20240316501,true,8,30,18,0,16,3,2024
502,Ev20240310502,true,10,30,16,30,10,3,2024
527,Ev20240310527,true,10,0,16,30,10,3,2024
527,Ev20240314527,true,9,0,20,0,14,3,2024
626,Ev20240310626,true,10,0,16,30,10,3,2024
626,Ev20240311626,true,8,30,18,0,11,3,2024
626,Ev20240312626,true,8,30,18,0,12,3,2024
626,Ev20240313626,true,8,30,18,0,13,3,2024
626,Ev20240314626,true,8,30,20,0,14,3,2024
626,Ev20240315626,true,8,30,18,0,15,3,2024
626,Ev20240316626,true,8,30,18,0,16,3,2024
654,Ev20240314654,true,9,0,19,0,14,3,2024
672,Ev20240310672,true,10,30,16,30,10,3,2024
676,Ev20240310676,true,10,0,16,30,10,3,2024
676,Ev20240311676,true,8,30,18,30,11,3,2024
676,Ev20240312676,true,8,30,18,30,12,3,2024
676,Ev20240313676,true,8,30,18,30,13,3,2024
676,Ev20240314676,true,8,30,18,30,14,3,2024
676,Ev20240315676,true,8,30,18,30,15,3,2024
676,Ev20240316676,true,8,30,18,30,16,3,2024
688,Ev20240310688,true,10,30,17,0,10,3,2024
688,Ev20240311688,true,8,30,19,30,11,3,2024
688,Ev20240312688,true,8,30,19,30,12,3,2024
688,Ev20240313688,true,8,30,19,30,13,3,2024
688,Ev20240314688,true,8,30,20,0,14,3,2024
688,Ev20240315688,true,8,30,19,30,15,3,2024
688,Ev20240316688,true,8,30,19,0,16,3,2024
437,Ev20240315437,true,9,0,19,30,15,3,2024
506,Ev20240310506,true,10,30,17,0,10,3,2024
506,Ev20240316506,true,9,0,18,30,16,3,2024
507,Ev20240310507,true,10,30,17,0,10,3,2024
515,Ev20240310515,true,10,30,17,0,10,3,2024
515,Ev20240311515,true,9,0,19,30,11,3,2024
515,Ev20240312515,true,9,0,19,30,12,3,2024
515,Ev20240313515,true,9,0,19,30,13,3,2024
515,Ev20240314515,true,9,0,19,30,14,3,2024
515,Ev20240315515,true,9,0,19,30,15,3,2024
522,Ev20240310522,true,10,30,17,0,10,3,2024
581,Ev20240310581,true,10,30,17,0,10,3,2024
636,Ev20240310636,true,10,0,16,30,10,3,2024
644,Ev20240316644,true,8,30,19,30,16,3,2024
434,Ev20240315434,true,9,0,21,0,15,3,2024
485,Ev20240310485,true,10,30,16,30,10,3,2024
485,Ev20240313485,true,9,0,21,0,13,3,2024
485,Ev20240316485,true,8,30,18,0,16,3,2024
525,Ev20240310525,true,10,30,16,30,10,3,2024
525,Ev20240311525,true,9,0,17,30,11,3,2024
525,Ev20240312525,true,9,0,17,30,12,3,2024
525,Ev20240313525,true,9,0,17,30,13,3,2024
525,Ev20240314525,true,9,0,17,30,14,3,2024
525,Ev20240315525,true,9,0,17,30,15,3,2024
545,Ev20240310545,true,10,0,16,30,10,3,2024
545,Ev20240314545,true,8,0,21,0,14,3,2024
545,Ev20240315545,true,8,0,20,0,15,3,2024
551,Ev20240310551,true,10,0,16,30,10,3,2024
551,Ev20240314551,true,9,0,21,0,14,3,2024
551,Ev20240316551,true,8,30,18,0,16,3,2024
601,Ev20240310601,true,10,0,16,30,10,3,2024
620,Ev20240310620,true,10,0,16,30,10,3,2024
620,Ev20240311620,true,9,0,17,30,11,3,2024
620,Ev20240312620,true,9,0,17,30,12,3,2024
620,Ev20240313620,true,9,0,17,30,13,3,2024
625,Ev20240310625,true,10,30,17,0,10,3,2024
625,Ev20240316625,true,8,30,18,0,16,3,2024
649,Ev20240310649,true,10,30,17,0,10,3,2024
649,Ev20240316649,true,9,0,18,30,16,3,2024
662,Ev20240311662,true,9,0,17,30,11,3,2024
662,Ev20240312662,true,9,0,17,30,12,3,2024
662,Ev20240313662,true,9,0,17,30,13,3,2024
662,Ev20240314662,true,9,0,17,30,14,3,2024
662,Ev20240315662,true,9,0,17,30,15,3,2024
666,Ev20240310666,true,10,0,16,30,10,3,2024
666,Ev20240315666,true,9,0,20,0,15,3,2024
666,Ev20240316666,true,9,0,19,0,16,3,2024
486,Ev20240310486,true,10,30,17,0,10,3,2024
496,Ev20240310496,true,10,30,17,0,10,3,2024
496,Ev20240311496,true,8,0,20,0,11,3,2024
496,Ev20240312496,true,8,0,20,0,12,3,2024
496,Ev20240313496,true,8,0,20,0,13,3,2024
496,Ev20240315496,true,8,0,20,0,15,3,2024
496,Ev20240316496,true,8,0,20,0,16,3,2024
504,Ev20240310504,true,10,30,17,0,10,3,2024
504,Ev20240311504,true,9,0,19,30,11,3,2024
504,Ev20240312504,true,9,0,19,30,12,3,2024
504,Ev20240313504,true,9,0,19,30,13,3,2024
504,Ev20240314504,true,9,0,19,30,14,3,2024
504,Ev20240315504,true,9,0,19,30,15,3,2024
504,Ev20240316504,true,9,0,19,30,16,3,2024
505,Ev20240310505,true,10,30,17,0,10,3,2024
511,Ev20240310511,true,10,30,17,0,10,3,2024
511,Ev20240314511,true,9,0,19,30,14,3,2024
511,Ev20240316511,true,9,0,19,0,16,3,2024
528,Ev20240310528,true,10,30,17,0,10,3,2024
528,Ev20240311528,true,8,30,19,0,11,3,2024
528,Ev20240312528,true,8,30,19,0,12,3,2024
528,Ev20240313528,true,8,30,19,0,13,3,2024
528,Ev20240314528,true,8,30,21,0,14,3,2024
528,Ev20240315528,true,8,30,19,0,15,3,2024
533,Ev20240310533,true,10,30,17,0,10,3,2024
533,Ev20240311533,true,8,30,19,0,11,3,2024
533,Ev20240312533,true,8,30,19,0,12,3,2024
533,Ev20240313533,true,8,30,19,0,13,3,2024
533,Ev20240314533,true,8,30,19,0,14,3,2024
533,Ev20240315533,true,8,30,19,0,15,3,2024
533,Ev20240316533,true,8,30,19,0,16,3,2024
567,Ev20240311567,true,9,0,18,30,11,3,2024
567,Ev20240312567,true,9,0,18,30,12,3,2024
567,Ev20240313567,true,9,0,18,30,13,3,2024
567,Ev20240314567,true,9,0,18,30,14,3,2024
567,Ev20240315567,true,9,0,18,30,15,3,2024
567,Ev20240316567,true,9,0,18,30,16,3,2024
589,Ev20240311589,true,8,30,22,0,11,3,2024
589,Ev20240312589,true,8,30,22,0,12,3,2024
589,Ev20240313589,true,8,30,22,0,13,3,2024
589,Ev20240314589,true,8,30,22,0,14,3,2024
589,Ev20240315589,true,8,30,22,0,15,3,2024
589,Ev20240316589,true,8,30,21,0,16,3,2024
